locus_SNP	locus	gRNA	cisGene	MASTcpmdetvalue	FDR
rs301791	RERE	RERE_3_gene	MIR34AHG	0.162753840364978	1
rs301791	RERE	RERE_3_gene	MIR34A	1	1
rs301791	RERE	RERE_3_gene	SPSB1	0.760902055517528	1
rs324015	STAT6	STAT6_1_gene	NABP2	0.566181227391465	1
rs324015	STAT6	STAT6_1_gene	R3HDM2	0.357584107074942	1
rs324015	STAT6	STAT6_1_gene	ERBB3	0.775975606675397	1
rs324015	STAT6	STAT6_1_gene	BAZ2A	0.125543468648977	1
rs324015	STAT6	STAT6_1_gene	TAC3	0.664770677133472	1
rs324015	STAT6	STAT6_1_gene	LRP1	0.447013393470551	1
rs324015	STAT6	STAT6_1_gene	DCTN2	0.803123710944666	1
rs324015	STAT6	STAT6_1_gene	TSFM	0.409857167723853	1
rs324015	STAT6	STAT6_1_gene	AVIL	0.884827565296309	1
rs324015	STAT6	STAT6_1_gene	PA2G4	0.584133528654938	1
rs324015	STAT6	STAT6_1_gene	RPL41	0.999836871269346	1
rs324015	STAT6	STAT6_1_gene	ZC3H10	0.607241618812751	1
rs324015	STAT6	STAT6_1_gene	ESYT1	0.486059978906004	1
rs324015	STAT6	STAT6_1_gene	MYL6B	0.687447759126675	1
rs324015	STAT6	STAT6_1_gene	MYL6	0.932454147079388	1
rs324015	STAT6	STAT6_1_gene	SMARCC2	0.380462223579165	1
rs324015	STAT6	STAT6_1_gene	RNF41	0.505069270393999	1
rs324015	STAT6	STAT6_1_gene	SLC39A5	1	1
rs324015	STAT6	STAT6_1_gene	ANKRD52	0.121604198740433	1
rs324015	STAT6	STAT6_1_gene	COQ10A	0.219282603246002	1
rs324015	STAT6	STAT6_1_gene	CS	0.336143389265232	1
rs324015	STAT6	STAT6_1_gene	CNPY2	0.530901026380697	1
rs324015	STAT6	STAT6_1_gene	PAN2	0.389511257821802	1
rs324015	STAT6	STAT6_1_gene	IL23A	1	1
rs324015	STAT6	STAT6_1_gene	STAT2	0.0201301827025275	1
rs324015	STAT6	STAT6_1_gene	APOF	1	1
rs324015	STAT6	STAT6_1_gene	TIMELESS	0.453959440657397	1
rs324015	STAT6	STAT6_1_gene	MIP	0.111365410495737	1
rs324015	STAT6	STAT6_1_gene	SPRYD4	0.605175378491265	1
rs324015	STAT6	STAT6_1_gene	GLS2	0.527687971334408	1
rs324015	STAT6	STAT6_1_gene	RBMS2	0.793247182560668	1
rs324015	STAT6	STAT6_1_gene	PTGES3	0.973962742125675	1
rs324015	STAT6	STAT6_1_gene	NACA	0.864509684590021	1
rs324015	STAT6	STAT6_1_gene	PRIM1	0.923677159572325	1
rs324015	STAT6	STAT6_1_gene	HSD17B6	0.370136071911936	1
rs324015	STAT6	STAT6_1_gene	SDR9C7	1	1
rs324015	STAT6	STAT6_1_gene	RDH16	1	1
rs324015	STAT6	STAT6_1_gene	GPR182	1	1
rs324015	STAT6	STAT6_1_gene	ZBTB39	0.436646152429911	1
rs324015	STAT6	STAT6_1_gene	STAT6	0.163357044614528	1
rs324015	STAT6	STAT6_1_gene	MYO1A	1	1
rs324015	STAT6	STAT6_1_gene	NAB2	0.319261804147738	1
rs324015	STAT6	STAT6_1_gene	MIR1228	1	1
rs324015	STAT6	STAT6_1_gene	NXPH4	0.734891002060263	1
rs324015	STAT6	STAT6_1_gene	SHMT2	0.704470659441636	1
rs324015	STAT6	STAT6_1_gene	NDUFA4L2	0.483486763597691	1
rs324015	STAT6	STAT6_1_gene	STAC3	1	1
rs324015	STAT6	STAT6_1_gene	INHBC	1	1
rs324015	STAT6	STAT6_1_gene	INHBE	0.281058131067292	1
rs324015	STAT6	STAT6_1_gene	GLI1	0.851031364715637	1
rs324015	STAT6	STAT6_1_gene	ARHGAP9	0.507348380288757	1
rs324015	STAT6	STAT6_1_gene	MARS	0.801745464169547	1
rs324015	STAT6	STAT6_1_gene	MIR6758	1	1
rs324015	STAT6	STAT6_1_gene	DDIT3	0.437902599390622	1
rs324015	STAT6	STAT6_1_gene	MIR616	1	1
rs324015	STAT6	STAT6_1_gene	MBD6	0.55844477246423	1
rs324015	STAT6	STAT6_1_gene	KIF5A	0.810746068260955	1
rs324015	STAT6	STAT6_1_gene	PIP4K2C	0.826039516415692	1
rs324015	STAT6	STAT6_1_gene	DTX3	0.946427815133312	1
rs324015	STAT6	STAT6_1_gene	ARHGEF25	0.260572436710787	1
rs324015	STAT6	STAT6_1_gene	SLC26A10	0.172451827871208	1
rs324015	STAT6	STAT6_1_gene	B4GALNT1	0.934301518574502	1
rs324015	STAT6	STAT6_1_gene	OS9	0.206919239778159	1
rs324015	STAT6	STAT6_1_gene	AGAP2	1	1
rs324015	STAT6	STAT6_1_gene	TSPAN31	0.41650429412193	1
rs324015	STAT6	STAT6_1_gene	CDK4	0.956121292972055	1
rs324015	STAT6	STAT6_1_gene	MIR6759	1	1
rs324015	STAT6	STAT6_1_gene	MARCH9	0.389208728046124	1
rs324015	STAT6	STAT6_1_gene	CYP27B1	0.525362329601829	1
rs324015	STAT6	STAT6_1_gene	METTL1	0.629723253817564	1
rs324015	STAT6	STAT6_1_gene	CTDSP2	0.219650926282975	1
rs324015	STAT6	STAT6_1_gene	MIR26A2	1	1
rs324015	STAT6	STAT6_1_gene	ATP23	0.667805233712709	1
rs324015	STAT6	STAT6_2_gene	NABP2	0.942840342764511	1
rs324015	STAT6	STAT6_2_gene	R3HDM2	0.4014257079002	1
rs324015	STAT6	STAT6_2_gene	ERBB3	0.73605139085626	1
rs324015	STAT6	STAT6_2_gene	BAZ2A	0.731962021196677	1
rs324015	STAT6	STAT6_2_gene	TAC3	0.582249923230917	1
rs324015	STAT6	STAT6_2_gene	LRP1	0.0433985262266836	1
rs324015	STAT6	STAT6_2_gene	DCTN2	0.964247570724974	1
rs324015	STAT6	STAT6_2_gene	TSFM	0.386152441394138	1
rs324015	STAT6	STAT6_2_gene	AVIL	0.558123545832344	1
rs324015	STAT6	STAT6_2_gene	PA2G4	0.55508829678126	1
rs324015	STAT6	STAT6_2_gene	RPL41	0.927789437307204	1
rs324015	STAT6	STAT6_2_gene	ZC3H10	0.686138543431019	1
rs324015	STAT6	STAT6_2_gene	ESYT1	0.846959482686498	1
rs324015	STAT6	STAT6_2_gene	MYL6B	0.208856139819983	1
rs324015	STAT6	STAT6_2_gene	MYL6	0.185680151158469	1
rs324015	STAT6	STAT6_2_gene	SMARCC2	0.716316338932433	1
rs324015	STAT6	STAT6_2_gene	RNF41	0.115864049258736	1
rs324015	STAT6	STAT6_2_gene	SLC39A5	1	1
rs324015	STAT6	STAT6_2_gene	ANKRD52	0.7602487642066	1
rs324015	STAT6	STAT6_2_gene	COQ10A	0.124317133918004	1
rs324015	STAT6	STAT6_2_gene	CS	0.524376224958525	1
rs324015	STAT6	STAT6_2_gene	CNPY2	0.596133844920619	1
rs324015	STAT6	STAT6_2_gene	PAN2	0.424326387970102	1
rs324015	STAT6	STAT6_2_gene	IL23A	1	1
rs324015	STAT6	STAT6_2_gene	STAT2	0.967477789086999	1
rs324015	STAT6	STAT6_2_gene	APOF	1	1
rs324015	STAT6	STAT6_2_gene	TIMELESS	0.285849135540786	1
rs324015	STAT6	STAT6_2_gene	MIP	1	1
rs324015	STAT6	STAT6_2_gene	SPRYD4	0.46723377541187	1
rs324015	STAT6	STAT6_2_gene	GLS2	0.37897431226392	1
rs324015	STAT6	STAT6_2_gene	RBMS2	0.843326816870565	1
rs324015	STAT6	STAT6_2_gene	PTGES3	0.968016225262892	1
rs324015	STAT6	STAT6_2_gene	NACA	0.751182457225835	1
rs324015	STAT6	STAT6_2_gene	PRIM1	0.892446060008113	1
rs324015	STAT6	STAT6_2_gene	HSD17B6	0.254343892189842	1
rs324015	STAT6	STAT6_2_gene	SDR9C7	1	1
rs324015	STAT6	STAT6_2_gene	RDH16	0.134507498294871	1
rs324015	STAT6	STAT6_2_gene	GPR182	1	1
rs324015	STAT6	STAT6_2_gene	ZBTB39	0.808719698588891	1
rs324015	STAT6	STAT6_2_gene	STAT6	0.126601315944571	1
rs324015	STAT6	STAT6_2_gene	MYO1A	1	1
rs324015	STAT6	STAT6_2_gene	NAB2	0.705348309464418	1
rs324015	STAT6	STAT6_2_gene	MIR1228	1	1
rs324015	STAT6	STAT6_2_gene	NXPH4	0.583471925199888	1
rs324015	STAT6	STAT6_2_gene	SHMT2	0.0784423076433754	1
rs324015	STAT6	STAT6_2_gene	NDUFA4L2	0.37792730866202	1
rs324015	STAT6	STAT6_2_gene	STAC3	1	1
rs324015	STAT6	STAT6_2_gene	INHBC	1	1
rs324015	STAT6	STAT6_2_gene	INHBE	0.84746152029537	1
rs324015	STAT6	STAT6_2_gene	GLI1	0.991666776007858	1
rs324015	STAT6	STAT6_2_gene	ARHGAP9	0.378344894451497	1
rs324015	STAT6	STAT6_2_gene	MARS	0.910655734075067	1
rs324015	STAT6	STAT6_2_gene	MIR6758	1	1
rs324015	STAT6	STAT6_2_gene	DDIT3	0.582180646124245	1
rs324015	STAT6	STAT6_2_gene	MIR616	1	1
rs324015	STAT6	STAT6_2_gene	MBD6	0.874912822013155	1
rs324015	STAT6	STAT6_2_gene	KIF5A	0.712805250116017	1
rs324015	STAT6	STAT6_2_gene	PIP4K2C	0.976784336091874	1
rs324015	STAT6	STAT6_2_gene	DTX3	0.24564343594225	1
rs324015	STAT6	STAT6_2_gene	ARHGEF25	0.508523088008355	1
rs324015	STAT6	STAT6_2_gene	SLC26A10	0.124597656442136	1
rs324015	STAT6	STAT6_2_gene	B4GALNT1	0.848200455231833	1
rs324015	STAT6	STAT6_2_gene	OS9	0.0392156621490758	1
rs324015	STAT6	STAT6_2_gene	AGAP2	1	1
rs324015	STAT6	STAT6_2_gene	TSPAN31	0.820573517769161	1
rs324015	STAT6	STAT6_2_gene	CDK4	0.693684569400239	1
rs324015	STAT6	STAT6_2_gene	MIR6759	1	1
rs324015	STAT6	STAT6_2_gene	MARCH9	0.716565432936285	1
rs324015	STAT6	STAT6_2_gene	CYP27B1	0.654310955720534	1
rs324015	STAT6	STAT6_2_gene	METTL1	0.933347454094095	1
rs324015	STAT6	STAT6_2_gene	CTDSP2	0.212194949305847	1
rs324015	STAT6	STAT6_2_gene	MIR26A2	1	1
rs324015	STAT6	STAT6_2_gene	ATP23	0.498534615452384	1
rs324015	STAT6	STAT6_3_gene	NABP2	0.945764851471525	1
rs324015	STAT6	STAT6_3_gene	R3HDM2	0.867592506953505	1
rs324015	STAT6	STAT6_3_gene	ERBB3	0.314794816441167	1
rs324015	STAT6	STAT6_3_gene	BAZ2A	0.421751662885291	1
rs324015	STAT6	STAT6_3_gene	TAC3	0.506663046449807	1
rs324015	STAT6	STAT6_3_gene	LRP1	0.811342447967594	1
rs324015	STAT6	STAT6_3_gene	DCTN2	0.257460522245416	1
rs324015	STAT6	STAT6_3_gene	TSFM	0.768370607158257	1
rs324015	STAT6	STAT6_3_gene	AVIL	0.909851363807955	1
rs324015	STAT6	STAT6_3_gene	PA2G4	0.923488023115551	1
rs324015	STAT6	STAT6_3_gene	RPL41	0.868225083528725	1
rs324015	STAT6	STAT6_3_gene	ZC3H10	0.902131039936491	1
rs324015	STAT6	STAT6_3_gene	ESYT1	0.962686239197841	1
rs324015	STAT6	STAT6_3_gene	MYL6B	0.649267333767325	1
rs324015	STAT6	STAT6_3_gene	MYL6	0.990343345267637	1
rs324015	STAT6	STAT6_3_gene	SMARCC2	0.414225871549989	1
rs324015	STAT6	STAT6_3_gene	RNF41	0.63645414605821	1
rs324015	STAT6	STAT6_3_gene	SLC39A5	1	1
rs324015	STAT6	STAT6_3_gene	ANKRD52	0.675526654944582	1
rs324015	STAT6	STAT6_3_gene	COQ10A	0.298904664534157	1
rs324015	STAT6	STAT6_3_gene	CS	0.418984070848484	1
rs324015	STAT6	STAT6_3_gene	CNPY2	0.939438888785195	1
rs324015	STAT6	STAT6_3_gene	PAN2	0.193203214566847	1
rs324015	STAT6	STAT6_3_gene	IL23A	0.186861011496131	1
rs324015	STAT6	STAT6_3_gene	STAT2	0.162824609317308	1
rs324015	STAT6	STAT6_3_gene	APOF	1	1
rs324015	STAT6	STAT6_3_gene	TIMELESS	0.30113072926102	1
rs324015	STAT6	STAT6_3_gene	MIP	1	1
rs324015	STAT6	STAT6_3_gene	SPRYD4	0.227111138573761	1
rs324015	STAT6	STAT6_3_gene	GLS2	0.955795945435256	1
rs324015	STAT6	STAT6_3_gene	RBMS2	0.875576224538943	1
rs324015	STAT6	STAT6_3_gene	PTGES3	0.220748254023412	1
rs324015	STAT6	STAT6_3_gene	NACA	0.840422859181034	1
rs324015	STAT6	STAT6_3_gene	PRIM1	0.981468786722315	1
rs324015	STAT6	STAT6_3_gene	HSD17B6	0.746937347559251	1
rs324015	STAT6	STAT6_3_gene	SDR9C7	1	1
rs324015	STAT6	STAT6_3_gene	RDH16	0.206564809524029	1
rs324015	STAT6	STAT6_3_gene	GPR182	1	1
rs324015	STAT6	STAT6_3_gene	ZBTB39	0.946689249013546	1
rs324015	STAT6	STAT6_3_gene	STAT6	0.0809703555873449	1
rs324015	STAT6	STAT6_3_gene	MYO1A	1	1
rs324015	STAT6	STAT6_3_gene	NAB2	0.0810610291744806	1
rs324015	STAT6	STAT6_3_gene	MIR1228	1	1
rs324015	STAT6	STAT6_3_gene	NXPH4	0.600603198809122	1
rs324015	STAT6	STAT6_3_gene	SHMT2	0.680028563722364	1
rs324015	STAT6	STAT6_3_gene	NDUFA4L2	0.462884231295086	1
rs324015	STAT6	STAT6_3_gene	STAC3	0.20274629734648	1
rs324015	STAT6	STAT6_3_gene	INHBC	1	1
rs324015	STAT6	STAT6_3_gene	INHBE	0.686771213396555	1
rs324015	STAT6	STAT6_3_gene	GLI1	0.953305018374334	1
rs324015	STAT6	STAT6_3_gene	ARHGAP9	0.966570964493974	1
rs324015	STAT6	STAT6_3_gene	MARS	0.247449026870166	1
rs324015	STAT6	STAT6_3_gene	MIR6758	1	1
rs324015	STAT6	STAT6_3_gene	DDIT3	0.549195940507484	1
rs324015	STAT6	STAT6_3_gene	MIR616	1	1
rs324015	STAT6	STAT6_3_gene	MBD6	0.112105614926303	1
rs324015	STAT6	STAT6_3_gene	KIF5A	0.832554611014661	1
rs324015	STAT6	STAT6_3_gene	PIP4K2C	0.459377568808054	1
rs324015	STAT6	STAT6_3_gene	DTX3	0.851007371846587	1
rs324015	STAT6	STAT6_3_gene	ARHGEF25	0.972739743134547	1
rs324015	STAT6	STAT6_3_gene	SLC26A10	0.72283669800424	1
rs324015	STAT6	STAT6_3_gene	B4GALNT1	0.00541398002789927	1
rs324015	STAT6	STAT6_3_gene	OS9	0.978473563721228	1
rs324015	STAT6	STAT6_3_gene	AGAP2	1	1
rs324015	STAT6	STAT6_3_gene	TSPAN31	0.534248767660498	1
rs324015	STAT6	STAT6_3_gene	CDK4	0.0883012862093139	1
rs324015	STAT6	STAT6_3_gene	MIR6759	1	1
rs324015	STAT6	STAT6_3_gene	MARCH9	0.383473295656014	1
rs324015	STAT6	STAT6_3_gene	CYP27B1	0.649449721668832	1
rs324015	STAT6	STAT6_3_gene	METTL1	0.56320549200645	1
rs324015	STAT6	STAT6_3_gene	CTDSP2	0.453732052382271	1
rs324015	STAT6	STAT6_3_gene	MIR26A2	1	1
rs324015	STAT6	STAT6_3_gene	ATP23	0.78247047866843	1
rs9882911	TRANK1	TRANK1_1_gene	ITGA9	0.83259046778565	1
rs9882911	TRANK1	TRANK1_1_gene	STAC	0.527686063005379	1
rs9882911	TRANK1	TRANK1_1_gene	TRANK1	1	1
rs9882911	TRANK1	TRANK1_1_gene	GOLGA4	0.218765404905046	1
rs9882911	TRANK1	TRANK1_1_gene	DCLK3	1	1
rs9882911	TRANK1	TRANK1_1_gene	EPM2AIP1	0.818815953802817	1
rs9882911	TRANK1	TRANK1_1_gene	MLH1	0.934635672892934	1
rs9882911	TRANK1	TRANK1_1_gene	LRRFIP2	0.537259440982569	1
rs9882911	TRANK1	TRANK1_2_gene	ITGA9	0.727830159261472	1
rs9882911	TRANK1	TRANK1_2_gene	STAC	0.604387889199005	1
rs9882911	TRANK1	TRANK1_2_gene	TRANK1	1	1
rs9882911	TRANK1	TRANK1_2_gene	GOLGA4	0.534067352014337	1
rs9882911	TRANK1	TRANK1_2_gene	DCLK3	1	1
rs9882911	TRANK1	TRANK1_2_gene	EPM2AIP1	0.405436984126268	1
rs9882911	TRANK1	TRANK1_2_gene	MLH1	0.553783277784693	1
rs9882911	TRANK1	TRANK1_2_gene	LRRFIP2	0.139756786893999	1
rs9882911	TRANK1	TRANK1_3_gene	ITGA9	0.122240923769947	1
rs9882911	TRANK1	TRANK1_3_gene	STAC	0.39042495148034	1
rs9882911	TRANK1	TRANK1_3_gene	TRANK1	1	1
rs9882911	TRANK1	TRANK1_3_gene	GOLGA4	0.676177375079085	1
rs9882911	TRANK1	TRANK1_3_gene	DCLK3	1	1
rs9882911	TRANK1	TRANK1_3_gene	EPM2AIP1	0.79911500750054	1
rs9882911	TRANK1	TRANK1_3_gene	MLH1	0.428987754972105	1
rs9882911	TRANK1	TRANK1_3_gene	LRRFIP2	0.782708271766658	1
rs11633075	UBE2Q2P1	UBE2Q2P1_1_gene	AKAP13	0.0401140787295034	1
rs11633075	UBE2Q2P1	UBE2Q2P1_1_gene	SH3GL3	0.279514941175651	1
rs11633075	UBE2Q2P1	UBE2Q2P1_1_gene	ADAMTSL3	1	1
rs11633075	UBE2Q2P1	UBE2Q2P1_1_gene	WDR73	0.124489946200571	1
rs11633075	UBE2Q2P1	UBE2Q2P1_1_gene	ZNF592	0.347570732279621	1
rs11633075	UBE2Q2P1	UBE2Q2P1_1_gene	SLC28A1	1	1
rs11633075	UBE2Q2P1	UBE2Q2P1_1_gene	PDE8A	0.247520000947912	1
rs11633075	UBE2Q2P1	UBE2Q2P1_1_gene	GOLGA6L4	0.662534316341375	1
rs11633075	UBE2Q2P1	UBE2Q2P1_1_gene	ZSCAN2	0.244986444232838	1
rs11633075	UBE2Q2P1	UBE2Q2P1_1_gene	NMB	0.611451475932345	1
rs11633075	UBE2Q2P1	UBE2Q2P1_1_gene	SEC11A	0.76667665016143	1
rs11633075	UBE2Q2P1	UBE2Q2P1_1_gene	ALPK3	0.0560687697524153	1
rs11633075	UBE2Q2P1	UBE2Q2P1_1_gene	MIR7706	1	1
rs11633075	UBE2Q2P1	UBE2Q2P1_2_gene	AKAP13	0.144482496498422	1
rs11633075	UBE2Q2P1	UBE2Q2P1_2_gene	SH3GL3	0.740816135041682	1
rs11633075	UBE2Q2P1	UBE2Q2P1_2_gene	ADAMTSL3	1	1
rs11633075	UBE2Q2P1	UBE2Q2P1_2_gene	WDR73	0.780456298422203	1
rs11633075	UBE2Q2P1	UBE2Q2P1_2_gene	ZNF592	0.863100735124618	1
rs11633075	UBE2Q2P1	UBE2Q2P1_2_gene	SLC28A1	1	1
rs11633075	UBE2Q2P1	UBE2Q2P1_2_gene	PDE8A	0.370531829436616	1
rs11633075	UBE2Q2P1	UBE2Q2P1_2_gene	GOLGA6L4	0.174841399738305	1
rs11633075	UBE2Q2P1	UBE2Q2P1_2_gene	ZSCAN2	0.907215131297229	1
rs11633075	UBE2Q2P1	UBE2Q2P1_2_gene	NMB	0.820816338697889	1
rs11633075	UBE2Q2P1	UBE2Q2P1_2_gene	SEC11A	0.345006084441756	1
rs11633075	UBE2Q2P1	UBE2Q2P1_2_gene	ALPK3	1	1
rs11633075	UBE2Q2P1	UBE2Q2P1_2_gene	MIR7706	1	1
rs11633075	UBE2Q2P1	UBE2Q2P1_3_gene	AKAP13	0.471694515871913	1
rs11633075	UBE2Q2P1	UBE2Q2P1_3_gene	SH3GL3	0.647372871661178	1
rs11633075	UBE2Q2P1	UBE2Q2P1_3_gene	ADAMTSL3	1	1
rs11633075	UBE2Q2P1	UBE2Q2P1_3_gene	WDR73	0.671079282326374	1
rs11633075	UBE2Q2P1	UBE2Q2P1_3_gene	ZNF592	0.870582309735865	1
rs11633075	UBE2Q2P1	UBE2Q2P1_3_gene	SLC28A1	1	1
rs11633075	UBE2Q2P1	UBE2Q2P1_3_gene	PDE8A	0.942908843955988	1
rs11633075	UBE2Q2P1	UBE2Q2P1_3_gene	GOLGA6L4	0.607880392178572	1
rs11633075	UBE2Q2P1	UBE2Q2P1_3_gene	ZSCAN2	0.316121662320925	1
rs11633075	UBE2Q2P1	UBE2Q2P1_3_gene	NMB	0.961447702406762	1
rs11633075	UBE2Q2P1	UBE2Q2P1_3_gene	SEC11A	0.022526015816574	1
rs11633075	UBE2Q2P1	UBE2Q2P1_3_gene	ALPK3	1	1
rs11633075	UBE2Q2P1	UBE2Q2P1_3_gene	MIR7706	1	1
rs2027349	VPS45	VPS45_1_gene	OTUD7B	0.863228276163389	1
rs2027349	VPS45	VPS45_1_gene	PPIAL4A	1	1
rs2027349	VPS45	VPS45_1_gene	PPIAL4C	0.789377220304059	1
rs2027349	VPS45	VPS45_1_gene	VPS45	0.032852783281509	1
rs2027349	VPS45	VPS45_1_gene	RPRD2	0.716138054527987	1
rs2027349	VPS45	VPS45_1_gene	TARS2	0.269761377549846	1
rs2027349	VPS45	VPS45_1_gene	ENSA	0.53311190198003	1
rs2027349	VPS45	VPS45_1_gene	CTSS	1	1
rs2027349	VPS45	VPS45_1_gene	HIST2H3PS2	1	1
rs2027349	VPS45	VPS45_1_gene	HIST2H2BF	0.64012700216118	1
rs2027349	VPS45	VPS45_1_gene	FCGR1A	1	1
rs2027349	VPS45	VPS45_1_gene	HIST2H3D	0.791335469572841	1
rs2027349	VPS45	VPS45_1_gene	HIST2H4B	1	1
rs2027349	VPS45	VPS45_1_gene	HIST2H4A	1	1
rs2027349	VPS45	VPS45_1_gene	HIST2H3A	1	1
rs2027349	VPS45	VPS45_1_gene	HIST2H3C	1	1
rs2027349	VPS45	VPS45_1_gene	HIST2H2AA4	1	1
rs2027349	VPS45	VPS45_1_gene	HIST2H2AA3	1	1
rs2027349	VPS45	VPS45_1_gene	HIST2H2BE	0.311490557924166	1
rs2027349	VPS45	VPS45_1_gene	HIST2H2AC	0.511370347004269	1
rs2027349	VPS45	VPS45_1_gene	HIST2H2AB	1	1
rs2027349	VPS45	VPS45_1_gene	BOLA1	0.702008555017648	1
rs2027349	VPS45	VPS45_1_gene	SV2A	0.344466454701982	1
rs2027349	VPS45	VPS45_1_gene	SF3B4	0.54239159797101	1
rs2027349	VPS45	VPS45_1_gene	MTMR11	0.00172313752725687	1
rs2027349	VPS45	VPS45_1_gene	PLEKHO1	0.947972404582256	1
rs2027349	VPS45	VPS45_1_gene	ANP32E	0.0391862583075694	1
rs2027349	VPS45	VPS45_1_gene	CA14	0.919455232066943	1
rs2027349	VPS45	VPS45_1_gene	APH1A	0.327679163938399	1
rs2027349	VPS45	VPS45_1_gene	C1orf54	0.00367970545056002	1
rs2027349	VPS45	VPS45_1_gene	CIART	0.788907701085516	1
rs2027349	VPS45	VPS45_1_gene	MRPS21	0.59779631393583	1
rs2027349	VPS45	VPS45_1_gene	PRPF3	0.176065229094258	1
rs2027349	VPS45	VPS45_1_gene	MIR6878	1	1
rs2027349	VPS45	VPS45_1_gene	ECM1	0.814284703175156	1
rs2027349	VPS45	VPS45_1_gene	ADAMTSL4	0.0720334316363434	1
rs2027349	VPS45	VPS45_1_gene	MIR4257	1	1
rs2027349	VPS45	VPS45_1_gene	ADAMTSL4-AS1	0.788907701085516	1
rs2027349	VPS45	VPS45_1_gene	MCL1	0.162801472692689	1
rs2027349	VPS45	VPS45_1_gene	GOLPH3L	0.694057641685187	1
rs2027349	VPS45	VPS45_1_gene	HORMAD1	1	1
rs2027349	VPS45	VPS45_1_gene	CTSK	0.542879997950632	1
rs2027349	VPS45	VPS45_1_gene	ARNT	0.468895258676991	1
rs2027349	VPS45	VPS45_1_gene	SETDB1	0.661226364934845	1
rs2027349	VPS45	VPS45_1_gene	CERS2	0.0582516372106297	1
rs2027349	VPS45	VPS45_1_gene	ANXA9	1	1
rs2027349	VPS45	VPS45_1_gene	BNIPL	0.787021458943705	1
rs2027349	VPS45	VPS45_1_gene	C1orf56	0.946617621257669	1
rs2027349	VPS45	VPS45_1_gene	CDC42SE1	0.934644491241556	1
rs2027349	VPS45	VPS45_1_gene	MLLT11	0.48646441278906	1
rs2027349	VPS45	VPS45_2_gene	OTUD7B	0.107574655905694	1
rs2027349	VPS45	VPS45_2_gene	PPIAL4A	1	1
rs2027349	VPS45	VPS45_2_gene	PPIAL4C	0.801092583084731	1
rs2027349	VPS45	VPS45_2_gene	VPS45	4.7786928405109e-05	0.711451790095263
rs2027349	VPS45	VPS45_2_gene	RPRD2	0.235406842973619	1
rs2027349	VPS45	VPS45_2_gene	TARS2	0.0749970517015488	1
rs2027349	VPS45	VPS45_2_gene	ENSA	0.780935035768672	1
rs2027349	VPS45	VPS45_2_gene	CTSS	1	1
rs2027349	VPS45	VPS45_2_gene	HIST2H3PS2	1	1
rs2027349	VPS45	VPS45_2_gene	HIST2H2BF	0.205576244290895	1
rs2027349	VPS45	VPS45_2_gene	FCGR1A	1	1
rs2027349	VPS45	VPS45_2_gene	HIST2H3D	0.367941278358599	1
rs2027349	VPS45	VPS45_2_gene	HIST2H4B	1	1
rs2027349	VPS45	VPS45_2_gene	HIST2H4A	1	1
rs2027349	VPS45	VPS45_2_gene	HIST2H3A	1	1
rs2027349	VPS45	VPS45_2_gene	HIST2H3C	1	1
rs2027349	VPS45	VPS45_2_gene	HIST2H2AA4	1	1
rs2027349	VPS45	VPS45_2_gene	HIST2H2AA3	1	1
rs2027349	VPS45	VPS45_2_gene	HIST2H2BE	0.217796651664285	1
rs2027349	VPS45	VPS45_2_gene	HIST2H2AC	0.390674365650192	1
rs2027349	VPS45	VPS45_2_gene	HIST2H2AB	1	1
rs2027349	VPS45	VPS45_2_gene	BOLA1	0.425792138924931	1
rs2027349	VPS45	VPS45_2_gene	SV2A	0.0243745565624828	1
rs2027349	VPS45	VPS45_2_gene	SF3B4	0.337554612196647	1
rs2027349	VPS45	VPS45_2_gene	MTMR11	0.379903773539982	1
rs2027349	VPS45	VPS45_2_gene	PLEKHO1	0.856248759506819	1
rs2027349	VPS45	VPS45_2_gene	ANP32E	0.932852456814423	1
rs2027349	VPS45	VPS45_2_gene	CA14	0.326071918712892	1
rs2027349	VPS45	VPS45_2_gene	APH1A	0.881081102723127	1
rs2027349	VPS45	VPS45_2_gene	C1orf54	0.120103474723265	1
rs2027349	VPS45	VPS45_2_gene	CIART	0.404052501802856	1
rs2027349	VPS45	VPS45_2_gene	MRPS21	0.247024206984444	1
rs2027349	VPS45	VPS45_2_gene	PRPF3	0.399200440295101	1
rs2027349	VPS45	VPS45_2_gene	MIR6878	1	1
rs2027349	VPS45	VPS45_2_gene	ECM1	0.295686151307544	1
rs2027349	VPS45	VPS45_2_gene	ADAMTSL4	1	1
rs2027349	VPS45	VPS45_2_gene	MIR4257	1	1
rs2027349	VPS45	VPS45_2_gene	ADAMTSL4-AS1	0.404052501802856	1
rs2027349	VPS45	VPS45_2_gene	MCL1	0.778560022858011	1
rs2027349	VPS45	VPS45_2_gene	GOLPH3L	0.713728228186499	1
rs2027349	VPS45	VPS45_2_gene	HORMAD1	1	1
rs2027349	VPS45	VPS45_2_gene	CTSK	0.998815952801512	1
rs2027349	VPS45	VPS45_2_gene	ARNT	0.691785005957958	1
rs2027349	VPS45	VPS45_2_gene	SETDB1	0.534732500057631	1
rs2027349	VPS45	VPS45_2_gene	CERS2	0.815153809312362	1
rs2027349	VPS45	VPS45_2_gene	ANXA9	1	1
rs2027349	VPS45	VPS45_2_gene	BNIPL	0.424427400655788	1
rs2027349	VPS45	VPS45_2_gene	C1orf56	0.100734142730271	1
